,,gdp_per_capita,health_exp_gdp,life_expectancy,infant_mortality,population
TLS,2022,2343.24523350389,14.32454681,67.368,36.9,1369295.0
TLS,2023,1502.51964514186,,67.689,35.9,1384286.0
TLS,2024,1343.14886031844,,,,1400638.0
TGO,2015,751.052405084336,6.21763563,59.22,45.4,7663195.0
TGO,2016,772.581787093976,6.55580902,59.669,44.0,7858289.0
TGO,2017,792.765487219069,6.50210476,60.135,42.7,8057140.0
TGO,2018,851.130806891807,6.16073656,60.601,41.4,8258778.0
TGO,2019,826.260654099894,5.91268635,61.055,40.2,8463068.0
TGO,2020,853.578220263722,6.18928432,61.123,39.1,8669720.0
TGO,2021,939.613373786407,5.6165967,61.328,38.0,8878379.0
TGO,2022,898.758154410712,6.04134083,62.29,36.9,9089738.0
TGO,2023,985.697512629974,,62.739,35.9,9304337.0
TGO,2024,1043.14092889765,,,,9515236.0
TON,2015,4123.90347238813,4.66762066,71.851,9.6,106095.0
TON,2016,3987.98618837043,5.08616114,71.951,9.4,105524.0
TON,2017,4365.92929788648,5.49119568,72.066,9.2,105356.0
TON,2018,4638.8978542585,5.98711967,72.169,9.0,105567.0
TON,2019,4676.84802517145,5.42394543,72.292,8.9,105669.0
TON,2020,4700.44940541029,5.56259537,72.379,8.7,105704.0
TON,2021,4912.57966349119,7.63286686,72.13,8.4,105490.0
TON,2022,4933.07466930785,8.13607597,72.635,8.2,105042.0
TON,2023,4863.76384632192,,72.895,8.0,104597.0
TON,2024,,,,,104175.0
TTO,2015,19887.2337359338,5.61370945,72.882,20.4,1349667.0
TTO,2016,17449.1623528186,6.44781113,72.935,20.1,1353895.0
TTO,2017,17578.6417765865,6.51309872,72.984,19.7,1356633.0
TTO,2018,17575.8042838042,6.46674252,72.658,19.3,1359193.0
TTO,2019,17293.4730123427,6.85251093,72.836,19.0,1363985.0
TTO,2020,15358.8612973066,7.48661852,72.645,18.6,1366725.0
TTO,2021,17679.1812561341,7.12624598,71.111,18.1,1367558.0
TTO,2022,20874.37682915,6.43106365,73.331,17.6,1365805.0
TTO,2023,18639.259241294,,73.49,17.2,1367510.0
TTO,2024,19314.7163432664,,,,1368333.0
TUN,2015,4014.94773686432,6.21339941,74.875,16.0,11402264.0
TUN,2016,3847.80354448809,6.24778175,75.007,15.8,11528674.0
TUN,2017,3619.03247319953,6.18557453,75.177,15.5,11650498.0
TUN,2018,3628.10366464236,5.9375186,75.37,15.1,11765514.0
TUN,2019,3528.87213306798,6.02461243,75.599,14.4,11875081.0
TUN,2020,3548.65363663803,7.05022287,75.004,13.5,11974057.0
TUN,2021,3906.93926319391,6.97669458,72.893,12.5,12048622.0
TUN,2022,3708.8481241036,6.96380186,76.05,11.5,12119334.0
TUN,2023,3950.3753419816,,76.508,10.6,12200431.0
TUN,2024,4350.3717971875,,,,12277109.0
TUR,2015,11049.9951100942,4.11690426,76.539,11.0,78218479.0
TUR,2016,10970.0458948862,4.28469229,76.595,10.4,79277962.0
TUR,2017,10695.550196231,4.17974997,77.037,9.9,80312698.0
TUR,2018,9568.83506330228,4.12101603,77.454,9.5,81407204.0
TUR,2019,9215.44049888114,4.35954332,77.737,9.1,82579440.0
TUR,2020,8638.73903848102,4.61640215,76.525,8.7,83384680.0
TUR,2021,9743.21277804855,4.56065559,75.722,8.4,84147318.0
TUR,2022,10674.504157865,3.70338893,77.591,8.0,84979913.0
TUR,2023,13105.6585004778,,77.156,9.1,85325965.0
TUR,2024,15473.2872636856,,,,85518661.0
TKM,2015,5759.497903834,5.01652908,69.061,33.8,6215770.0
TKM,2016,5686.98040962764,5.58718491,69.142,34.0,6360041.0
TKM,2017,5828.4816623489,5.82361221,69.19,34.2,6507061.0
TKM,2018,6125.05169712085,5.55298042,69.272,34.1,6655524.0
TKM,2019,6648.0348960628,5.5522337,69.405,33.8,6803944.0
TKM,2020,6592.60146027748,5.57226086,68.846,33.2,6949912.0
TKM,2021,7051.20211079213,5.49196625,69.353,32.6,7092043.0
TKM,2022,8156.35211950774,5.37103748,69.913,32.0,7230193.0
TKM,2023,8232.65225980002,,70.073,31.2,7364438.0
TKM,2024,8571.60702949432,,,,7494498.0
TCA,2015,25736.101625461,,77.321,4.9,36605.0
TCA,2016,26946.4178520162,,77.437,4.8,38315.0
TCA,2017,25614.8372710646,,77.505,4.7,39913.0
TCA,2018,31625.616593277,,77.596,4.6,41559.0
TCA,2019,31780.5217068989,,77.691,4.5,43166.0
TCA,2020,20690.9160546118,,77.499,4.3,44386.0
TCA,2021,27329.2885087196,,77.234,4.2,45243.0
TCA,2022,31280.5418020808,,77.918,4.1,45847.0
TCA,2023,35470.2151608295,,78.008,4.0,46198.0
TCA,2024,37506.7798431288,,,,46535.0
TUV,2015,3357.83417700071,13.38872242,65.365,22.3,10963.0
TUV,2016,3808.69755015909,18.322855,65.51,21.5,10930.0
TUV,2017,4165.66338700106,24.07940674,65.683,20.8,10869.0
TUV,2018,4466.12034928245,18.36379242,65.871,20.1,10751.0
TUV,2019,5115.13075950206,22.02993393,66.109,19.5,10581.0
TUV,2020,4976.11254109571,18.59855461,66.357,18.8,10399.0
TUV,2021,5905.08198095343,19.54603577,65.824,18.2,10194.0
TUV,2022,5911.32727055301,18.38210106,66.852,17.7,9992.0
TUV,2023,6344.7750188689,,67.105,17.1,9816.0
TUV,2024,,,,,9646.0
UGA,2015,862.934610355811,4.99643135,63.831,38.4,37531446.0
UGA,2016,752.696571725656,5.00792885,64.494,36.4,38799152.0
UGA,2017,765.218332297361,3.99852037,65.174,34.6,40177388.0
UGA,2018,792.16570022814,4.02143908,65.775,32.9,41565831.0
UGA,2019,822.171150141651,3.79371166,66.354,31.7,42999637.0
UGA,2020,845.76646385001,5.23698568,66.41,30.6,44457152.0
UGA,2021,882.791717442001,5.48128128,66.45,29.5,45910930.0
UGA,2022,963.067314233497,4.39089251,67.675,28.7,47312719.0
UGA,2023,1002.30913908852,,68.252,27.6,48656601.0
UGA,2024,1072.71369837695,,,,50015092.0
UKR,2015,2094.47387695313,7.78352833,72.686,9.2,45784896.0
UKR,2016,2158.46118164063,7.55205393,73.389,8.9,45616832.0
UKR,2017,2604.28759765625,7.44187737,73.993,8.7,45436041.0
UKR,2018,3059.0517578125,7.51989269,73.569,8.5,45208907.0
UKR,2019,3619.86157226563,7.09175062,73.92,8.3,44957458.0
UKR,2020,3709.76928710938,7.56217051,73.283,8.1,44680014.0
UKR,2021,4775.94580078125,8.2027483,71.631,8.0,44298640.0
UKR,2022,4199.6708984375,,72.658,8.0,41048766.0
UKR,2023,5139.59814453125,,73.422,7.8,37732836.0
UKR,2024,5389.47314453125,,,,37860221.0
ARE,2015,43534.9972694631,3.46609354,82.076,6.1,8505237.0
ARE,2016,41326.4018161569,3.89580107,82.195,5.8,8935095.0
ARE,2017,42340.5917160161,4.00854969,82.388,5.6,9223225.0
ARE,2018,45689.8570049401,4.09854221,82.449,5.3,9346701.0
ARE,2019,44251.4541398817,4.40291262,82.596,5.0,9445785.0
ARE,2020,37173.8754093066,5.82477045,81.936,4.7,9401038.0
ARE,2021,43360.0211001327,5.30494308,79.083,4.4,9575152.0
ARE,2022,49899.0652975197,4.67550945,80.487,4.2,10074977.0
ARE,2023,49040.6947521035,,82.909,4.0,10483751.0
ARE,2024,49377.5643384379,,,,10876981.0
GBR,2015,44983.885522934,9.83625221,80.9560975609756,3.9,65088000.0
GBR,2016,40988.1044233026,9.76546955,81.1560975609756,3.8,65607000.0
GBR,2017,40629.2340347345,9.60016823,81.2560975609756,3.8,65966000.0
GBR,2018,43315.4874501318,9.73837566,81.2560975609756,3.8,66289000.0
GBR,2019,42794.0022648288,9.95388126,81.3691219512195,3.8,66631000.0
GBR,2020,40404.8062238951,11.96547699,80.331756097561,3.9,66744000.0
GBR,2021,46926.475736105,12.01903439,80.6473170731707,3.9,66984000.0
GBR,2022,46062.9914079698,11.05087757,81.0112195121951,3.9,67604000.0
GBR,2023,49200.8101526146,10.872015,81.2380975609756,4.0,68492000.0
GBR,2024,52636.7865943853,,,,69226000.0
USA,2015,56849.4697923159,16.48159981,78.690243902439,5.8,321815121.0
USA,2016,57976.628204291,16.79114342,78.5390243902439,5.7,324353340.0
USA,2017,60047.7190728307,16.7530098,78.5390243902439,5.6,326608609.0
USA,2018,62875.6661382728,16.61530876,78.6390243902439,5.6,328529577.0
USA,2019,65227.9565911038,16.66125298,78.7878048780488,5.5,330226227.0
USA,2020,64401.5074354212,18.8132534,76.9804878048781,5.5,331577720.0
USA,2021,71307.4017277218,17.5063858,76.3292682926829,5.5,332099760.0
USA,2022,77860.9112908848,16.49613953,77.4341463414634,5.5,334017321.0
USA,2023,82304.6204272866,,78.3853658536585,5.5,336806231.0
USA,2024,85809.9003846356,,,,340110988.0
URY,2015,17125.9016800298,8.25703716,77.285,7.5,3368017.0
URY,2016,17009.7584207276,8.63850975,77.351,7.2,3379283.0
URY,2017,19184.6502617082,8.71701717,77.618,6.8,3388438.0
URY,2018,19249.9404677501,8.90014267,77.527,6.5,3394534.0
URY,2019,18315.7316980028,9.24069118,77.503,6.2,3397206.0
URY,2020,15757.5355995779,9.06924915,78.381,6.0,3398968.0
URY,2021,17881.818721099,8.91666222,75.434,5.8,3396695.0
URY,2022,20818.6146091144,8.94532204,76.468,5.6,3390913.0
URY,2023,23019.4221560046,,78.138,5.5,3388081.0
URY,2024,23906.5133029408,,,,3386588.0
UZB,2015,2803.19018021751,4.73596573,71.33,18.6,30749346.0
UZB,2016,2753.37951427589,4.71504498,71.58,17.4,31284568.0
UZB,2017,2190.60411562888,4.83789968,71.737,16.4,31819178.0
UZB,2018,1813.08530813664,5.05427122,71.999,15.5,32373490.0
UZB,2019,2041.38480729431,5.39747763,72.093,14.8,32964701.0
UZB,2020,1978.28051860763,6.71439123,71.461,14.2,33586372.0
UZB,2021,2258.51964119278,7.69774151,71.681,13.7,34243696.0
UZB,2022,2578.66689394219,7.36325455,72.147,13.1,34938955.0
UZB,2023,2878.96879292451,,72.388,12.7,35652307.0
UZB,2024,3161.70010632875,,,,36361859.0
VUT,2015,2854.89412272653,4.32168293,70.163,15.4,266101.0
VUT,2016,2956.12644801489,3.07873988,70.397,15.3,272087.0
VUT,2017,3159.86055790126,2.88111997,70.5,15.1,278507.0
VUT,2018,3206.65748718811,3.44045591,70.626,15.0,285259.0
VUT,2019,3207.44650452083,3.49615431,70.783,14.9,291985.0
VUT,2020,3042.98711598286,4.12128973,70.385,14.8,298858.0
VUT,2021,3211.71947349318,4.54704428,69.952,14.6,305868.0
VUT,2022,3292.34108821237,4.14742947,71.302,14.4,313046.0
VUT,2023,3515.23633611798,,71.477,14.2,320409.0
VUT,2024,3542.81071592874,,,,327777.0
VEN,2015,,,73.004,16.8,30573972.0
VEN,2016,,,72.002,21.5,30765720.0
VEN,2017,,,71.903,21.5,30565323.0
VEN,2018,,2.41691327,72.641,21.5,29807592.0
VEN,2019,,2.18563724,72.766,21.5,28938098.0
VEN,2020,,4.11615229,72.369,21.5,28444077.0
VEN,2021,,4.10222006,71.536,21.5,28237826.0
VEN,2022,,4.55047369,72.566,21.5,28213017.0
VEN,2023,,,72.514,21.5,28300854.0
VEN,2024,,,,,28405543.0
VNM,2015,2577.56885340113,4.71140909,73.955,15.6,92823254.0
VNM,2016,2735.0604380416,4.86994743,73.984,15.4,94000117.0
VNM,2017,2956.10992127753,4.99014759,74.026,15.2,95176977.0
VNM,2018,3222.31003125366,5.02678823,74.1,15.0,96237319.0
VNM,2019,3440.90025375434,4.97407484,74.211,14.9,97173776.0
VNM,2020,3534.03953482647,4.33219814,75.383,14.7,98079191.0
VNM,2021,3704.1935590038,4.53756857,74.145,14.5,98935098.0
VNM,2022,4147.69777213621,4.58891582,74.502,14.3,99680655.0
VNM,2023,4323.35031982451,,74.588,14.0,100352192.0
VNM,2024,4717.29028732449,,,,100987686.0
VIR,2015,34007.3529411765,,79.0170731707317,,107712.0
VIR,2016,35324.9748874586,,79.1682926829268,,107516.0
VIR,2017,35365.0693039774,,79.3682926829268,,107281.0
VIR,2018,36663.2087550584,,79.5195121951219,,107001.0
VIR,2019,38633.5298915336,,79.6682926829268,,106669.0
VIR,2020,39787.3741650202,,79.819512195122,,106290.0
VIR,2021,42571.0777368471,,80.0682926829268,,105870.0
VIR,2022,44320.909185774,,80.319512195122,,105413.0
VIR,2023,,,80.519512195122,,104917.0
VIR,2024,,,,,104377.0
PSE,2015,3272.15432360708,9.28473282,74.577,15.8,4270092.0
PSE,2016,3527.61382413178,9.0039854,74.917,15.2,4367088.0
PSE,2017,3620.36048715937,9.1223526,75.216,14.7,4454805.0
PSE,2018,3562.33094270256,9.65617657,75.38,14.1,4569087.0
PSE,2019,3656.85827137011,9.18576908,75.811,13.6,4685306.0
PSE,2020,3233.56863835858,10.27610207,74.998,13.2,4803269.0
PSE,2021,3678.63565662194,10.4347353,73.89,12.8,4922749.0
PSE,2022,3799.95527015163,9.73336029,76.662,12.3,5043612.0
PSE,2023,3455.02852911712,,65.17,14.3,5165775.0
PSE,2024,2592.30591217647,,,,5289152.0
YEM,2015,1362.17381205593,4.25285673,66.761,41.3,31159379.0
YEM,2016,975.359417003225,4.84506655,67.105,40.5,32109010.0
YEM,2017,811.165970405745,4.84769869,67.12,39.7,33090921.0
YEM,2018,633.887202450998,5.27201796,65.915,39.6,34085182.0
YEM,2019,,5.83812618,66.567,38.8,35111408.0
YEM,2020,,5.77270842,66.435,37.4,36134863.0
YEM,2021,,6.17542744,66.019,36.7,37140230.0
YEM,2022,,6.18666697,67.952,35.7,38222876.0
YEM,2023,,,69.295,34.7,39390799.0
YEM,2024,,,,,40583164.0
ZMB,2015,1295.87788680068,4.42974281,60.728,42.5,16399089.0
ZMB,2016,1239.08527877713,4.46923161,61.129,40.9,16914423.0
ZMB,2017,1483.46577328065,4.78156233,61.564,38.8,17441320.0
ZMB,2018,1463.89997855593,4.76996708,62.138,37.5,17973569.0
ZMB,2019,1258.98619844462,6.75330257,62.914,35.7,18513839.0
ZMB,2020,951.644316655957,6.3067441,63.361,34.5,19059395.0
ZMB,2021,1127.16077872857,6.63951397,62.363,33.4,19603607.0
ZMB,2022,1447.12310138035,5.25592279,65.279,32.2,20152938.0
ZMB,2023,1330.72780576709,,66.349,30.9,20723965.0
ZMB,2024,1235.08466482514,,,,21314956.0
ZWE,2015,1386.41855927575,7.44982719,58.989,52.8,14399013.0
ZWE,2016,1407.42096413212,7.46644735,59.76,50.8,14600294.0
ZWE,2017,3448.08699068824,6.17278528,60.263,49.2,14812482.0
ZWE,2018,2271.85250365817,4.65527105,60.906,47.4,15034452.0
ZWE,2019,1683.91313584141,3.23267817,61.06,46.0,15271368.0
ZWE,2020,1730.45391034701,2.95440149,61.53,44.9,15526888.0
ZWE,2021,1724.38727102272,2.78571677,60.135,43.6,15797210.0
ZWE,2022,2040.54658705395,3.62880659,62.36,42.2,16069056.0
ZWE,2023,2156.03409322984,,62.775,40.6,16340822.0
ZWE,2024,2656.40937654332,,,,16634373.0
AFE,2014,,5.82088066015327,61.2514360156709,50.0271083910676,
AFW,2014,,3.63725925102761,55.6954463398569,64.8130500760047,
ARB,2014,,4.48885412988452,70.5350666310281,30.4846042211855,
CSS,2014,,5.0830902932829,71.7739411761824,20.7343500494656,
CEB,2014,,6.59196833092193,76.6887696437325,5.08377115646495,
EAR,2014,,4.93320793504409,69.3249758824304,35.0465686256677,
EAS,2014,,6.50256005053995,75.5644270391791,13.9,
EAP,2014,,4.5582784345775,74.7194528121745,14.5822873658936,
TEA,2014,,4.55842191187685,74.7479822020749,14.5425671240608,
EMU,2014,,10.251976863143,81.8932526571977,3.19458867885643,
ECS,2014,,9.20054303851503,77.3536995594249,8.4,
ECA,2014,,4.75235434187384,73.4217488485404,14.8060432921116,
TEC,2014,,5.20985304506523,73.0402237681207,11.7509439500905,
EUU,2014,,10.0074945151646,80.8761653859288,3.5873473098987,
FCS,2014,,4.30363848571546,60.5536917998503,57.1974564829155,
HPC,2014,,4.91813103486331,61.0402807980245,53.338418171451,
HIC,2014,,11.5884992692574,79.5654246205344,5.0,
IBD,2014,,5.27600324461371,72.751096616606,22.6466728921061,
IBT,2014,,5.17438046028123,70.1205938524779,35.0671905142375,
IDB,2014,,3.45449061927496,60.0998681978251,62.3492363437094,
IDX,2014,,4.43073612584337,63.6082110225495,49.4569527275608,
IDA,2014,,3.9148069742125,62.3668503818576,54.1909593076065,
LTE,2014,,5.39244644317202,75.8241028179947,10.315132625126,
LCN,2014,,7.43595035972621,74.5608348669826,15.9,
LAC,2014,,7.43427275378918,74.3770523065952,16.1978920115006,
TLA,2014,,7.37388401667686,74.4642031483392,16.01666242103,
LDC,2014,,4.0925855292518,62.9592572959739,51.5527663279719,
LMY,2014,,5.12529660140898,70.119687558713,35.3430567407123,
LIC,2014,,5.54626717798659,60.8378194343705,55.4,
LMC,2014,,3.87458250767729,67.0394397674063,43.3,
MEA,2014,,4.80304275824784,69.9898830097692,21.7,
MNA,2014,,5.03982781010531,69.1715558421355,42.7047471684335,
TMN,2014,,5.00400322732108,69.147274936726,42.9122440584237,
MIC,2014,,5.11974388067135,70.9403712992755,31.8230122251025,
NAC,2014,,15.6445369088211,79.135655352291,5.7,
INX,2014,,,,,
OED,2014,,11.8728218399122,79.8766518985509,6.75271598983656,
OSS,2014,,6.31155978956079,71.0998162246591,32.0008352778217,
PSS,2014,,4.82286076950276,68.0376132124003,18.8996947618682,
PST,2014,,12.3147909831819,80.5390454613178,4.4097452522303,
PRE,2014,,3.72141912419832,58.6086588197397,58.1058315241343,
SST,2014,,5.86856427655695,70.8536154373809,27.2786236864527,
SAS,2014,,3.53519781220857,69.1208563538772,43.4,
TSA,2014,,3.53519781220857,69.1208563538772,37.2409278032834,
SSF,2014,,4.76318104536755,58.9855723923094,56.4,
SSA,2014,,4.78560670256909,58.5396963590643,57.0257808107354,
TSS,2014,,4.76318104536755,58.9855723923094,56.3967220187974,
UMC,2014,,5.42646840639788,74.9251182605804,14.0,
WLD,2014,,9.43287402979062,71.7755436817156,32.5,
AFG,2014,,9.52887821,62.26,66.4,
ALB,2014,,6.43451118,78.029,7.8,
DZA,2014,,6.01485014,74.992,22.3,
ASM,2014,,,72.687,,
AND,2014,,6.77308035,84.485,3.5,
AGO,2014,,2.43412876,60.396,53.6,
ATG,2014,,5.87269926,76.912,8.8,
ARG,2014,,9.67129993,76.268,10.4,
ARM,2014,,10.17827892,74.8731707317073,13.4,
ABW,2014,,,75.261,,
AUS,2014,,9.82490253,82.3,3.4,
AUT,2014,,10.36809158,81.490243902439,3.2,
AZE,2014,,3.58703041,71.93,22.5,
BHS,2014,,5.62925673,74.029,12.4,
BHR,2014,,4.41240263,80.214,6.4,
BGD,2014,,2.27915168,70.016,31.4,
BRB,2014,,6.96651411,75.926,12.0,
BLR,2014,,5.38792181,72.9707317073171,3.3,
BEL,2014,,10.6084671,81.2878048780488,3.4,
BLZ,2014,,4.89683533,71.437,13.6,
BEN,2014,,2.69111967,59.008,58.3,
BMU,2014,,,80.199,,
BTN,2014,,3.28293824,70.504,25.4,
BOL,2014,,5.89613628,66.97,28.4,
BIH,2014,,9.49011135,77.089,5.9,
BWA,2014,,5.8804059,62.167,48.4,
BRA,2014,,8.39644146,74.823,14.0,
VGB,2014,,,76.527,14.1,
BRN,2014,,1.91436803,74.862,8.5,
BGR,2014,,7.68306208,74.4658536585366,7.3,
BFA,2014,,5.00027227,58.331,58.0,
BDI,2014,,7.21081543,59.764,44.0,
CPV,2014,,4.85231543,73.788,19.0,
KHM,2014,,5.07833052,69.117,29.1,
CMR,2014,,4.34148788,59.13,55.4,
CAN,2014,,10.28526115,81.7843902439025,4.7,
CYM,2014,,,77.865,,
CAF,2014,,4.56557369,40.265,100.2,
TCD,2014,,3.28550839,51.141,74.8,
CHI,2014,,,81.6,,
CHL,2014,,7.84150171,79.714,7.0,
CHN,2014,,4.77790594,76.714,8.9,
COL,2014,,7.18553209,75.95,14.4,
COM,2014,,5.23849726,64.143,43.2,
COD,2014,,3.72520614,58.236,58.0,
COG,2014,,1.97311735,63.349,36.1,
CRI,2014,,7.66376209,80.231,8.0,
CIV,2014,,3.7310183,57.772,60.8,
HRV,2014,,6.57961845,77.7243902439024,4.2,
CUB,2014,,12.14121914,77.825,4.8,
CUW,2014,,,76.384,,
CYP,2014,,6.93137264,81.337,2.4,
CZE,2014,,7.59510136,78.8243902439024,2.5,
DNK,2014,,10.30918217,80.7,3.5,
DJI,2014,,2.95930099,62.427,58.3,
DMA,2014,,5.26141691,71.189,25.9,
DOM,2014,,4.79757166,73.145,31.0,
ECU,2014,,6.76601839,76.141,13.4,
EGY,2014,,4.77415323,69.911,22.0,
SLV,2014,,8.5989418,71.144,13.1,
GNQ,2014,,1.7540164,60.228,65.5,
ERI,2014,,3.91432285,65.517,33.4,
EST,2014,,6.36199951,77.0341463414634,2.6,
SWZ,2014,,7.25596571,53.491,57.9,
ETH,2014,,4.03365517,62.927,50.1,
FRO,2014,,,81.5926829268293,,
FJI,2014,,3.36860466,66.581,16.0,
FIN,2014,,9.78115082,81.1804878048781,2.0,
FRA,2014,,11.52531433,82.719512195122,3.1,
PYF,2014,,,82.151,,
GAB,2014,,2.53282261,66.07,34.6,
GMB,2014,,3.05234575,62.576,45.2,
GEO,2014,,7.75487041,73.105,9.2,
DEU,2014,,11.02588272,81.090243902439,3.3,
GHA,2014,,4.01644135,62.832,39.1,
GIB,2014,,,82.644,,
GRC,2014,,7.8914113,81.3853658536585,3.6,
GRL,2014,,,71.0609756097561,,
GRD,2014,,4.77353573,75.045,15.4,
GUM,2014,,,76.423,,
GTM,2014,,5.8885684,70.942,24.1,
GIN,2014,,4.787992,57.581,72.2,
GNB,2014,,9.96897411,59.476,57.2,
GUY,2014,,3.94755435,67.334,31.2,
HTI,2014,,4.52035809,62.969,51.2,
HND,2014,,7.91455746,71.032,17.8,
HKG,2014,,,83.9356097560976,,
HUN,2014,,7.04665947,75.7634146341463,4.5,
ISL,2014,,8.29044247,82.8609756097561,2.0,
IND,2014,,3.61956549,68.932,38.5,
IDN,2014,,2.96433568,69.292,23.2,
IRN,2014,,6.35239553,75.635,14.4,
IRQ,2014,,2.78786659,69.679,27.5,
IRL,2014,,9.49471951,81.3487804878049,3.3,
IMN,2014,,,80.199,,
ISR,2014,,7.04530668,82.1536585365854,3.2,
ITA,2014,,8.86791801,83.090243902439,3.1,
JAM,2014,,5.16564465,72.357,17.7,
JPN,2014,,10.7290144,83.5878048780488,2.1,
JOR,2014,,7.20892906,74.606,15.4,
KAZ,2014,,2.97468472,71.415,10.5,
KEN,2014,,4.91267347,61.99,40.1,
KIR,2014,,8.9549551,65.869,41.9,
PRK,2014,,,72.451,18.2,
KOR,2014,,6.50225973,81.7219512195122,2.9,
XKX,2014,,,76.179,13.9,
KWT,2014,,2.9159987,79.0803414634146,8.0,
KGZ,2014,,7.35766459,70.4024390243902,20.4,
LAO,2014,,2.29845548,66.35,49.2,
LVA,2014,,5.46339607,74.1243902439024,4.6,
LBN,2014,,7.52181005,78.148,11.0,
LSO,2014,,9.99925232,50.786,71.2,
LBR,2014,,8.76283932,59.21,66.5,
LBY,2014,,5.17777824,71.3,11.0,
LIE,2014,,,82.0731707317073,,
LTU,2014,,6.19332647,74.5170731707317,4.2,
LUX,2014,,5.23040915,82.2292682926829,2.2,
MAC,2014,,,83.0219512195122,,
MDG,2014,,4.46240282,63.261,43.9,
MWI,2014,,6.89776182,61.651,41.4,
MYS,2014,,3.71036959,75.345,6.6,
MDV,2014,,7.91345072,78.187,9.1,
MLI,2014,,4.48158312,57.482,70.8,
MLT,2014,,9.08505249,82.0463414634146,5.9,
MHL,2014,,12.11000061,65.11,30.0,
MRT,2014,,3.46724391,66.207,39.3,
MUS,2014,,5.38024664,74.1943902439024,13.0,
MEX,2014,,5.35336781,74.404,14.3,
FSM,2014,,11.9102993,65.294,27.3,
MDA,2014,,8.63275623,70.241,14.4,
MCO,2014,,4.44085073,85.093,3.0,
MNG,2014,,4.20989752,70.5831707317073,16.5,
MNE,2014,,8.00086784,76.3390243902439,3.8,
MAR,2014,,5.41626596,72.522,22.7,
MOZ,2014,,6.24013042,57.965,54.8,
MMR,2014,,4.39346027,64.994,46.3,
NAM,2014,,8.4089098,59.311,46.9,
NRU,2014,,8.3867569,60.834,17.7,
NPL,2014,,5.07549381,67.812,34.1,
NLD,2014,,10.56703758,81.7073170731707,3.5,
NCL,2014,,,77.053,,
NZL,2014,,9.40168381,81.4568292682927,4.8,
NIC,2014,,7.97716141,72.792,15.3,
NER,2014,,4.45377159,58.693,69.1,
NGA,2014,,3.34840417,51.94,70.8,
MKD,2014,,6.28993368,75.4512195121951,9.8,
MNP,2014,,,77.377,,
NOR,2014,,9.28297901,82.1,2.3,
OMN,2014,,3.13740134,79.03,9.1,
PAK,2014,,2.48899078,65.374,66.0,
PLW,2014,,10.66757393,69.062,17.6,
PAN,2014,,6.91532087,77.365,13.7,
PNG,2014,,3.27119064,64.198,41.5,
PRY,2014,,6.62719059,73.415,20.2,
PER,2014,,4.93103409,75.26,15.0,
PHL,2014,,3.70313668,69.311,22.3,
POL,2014,,6.42679548,77.6024390243903,4.3,
PRT,2014,,9.3428812,81.1219512195122,2.9,
PRI,2014,,,80.039,,
QAT,2014,,2.42293572,81.395,6.7,
ROU,2014,,5.02789736,74.909756097561,8.3,
RUS,2014,,5.18209648,70.7436585365854,7.2,
RWA,2014,,6.98471594,65.088,34.6,
WSM,2014,,6.2579422,71.142,14.9,
SMR,2014,,8.30091763,84.394,2.0,
STP,2014,,7.91452122,65.478,16.5,
SAU,2014,,5.15801096,77.116,7.9,
SEN,2014,,4.38962269,66.001,37.9,
SRB,2014,,9.2459898,75.3365853658537,5.7,
SYC,2014,,4.76223993,73.2292682926829,13.1,
SLE,2014,,19.69004631,54.281,77.7,
SGP,2014,,3.87132597,82.4951219512195,2.2,
SXM,2014,,,75.735,,
SVK,2014,,6.88411617,76.8121951219512,5.2,
SVN,2014,,8.50197601,81.0780487804878,2.2,
SLB,2014,,4.89056253,68.984,19.9,
SOM,2014,,2.71561337,54.442,86.3,
ZAF,2014,,7.87136555,63.184,30.9,
SSD,2014,,,45.625,117.7,
ESP,2014,,9.08675957,83.2292682926829,2.8,
LKA,2014,,3.46786141,75.757,7.7,
KNA,2014,,4.75037622,71.228,16.9,
LCA,2014,,4.62322617,72.676,15.8,
MAF,2014,,,79.727,,
VCT,2014,,4.17631912,70.355,16.3,
SDN,2014,,5.67619705,63.99,50.1,
SUR,2014,,4.52127838,70.33,19.4,
SWE,2014,,10.9479475,82.2536585365854,2.4,
CHE,2014,,10.69967365,83.1975609756098,3.8,
SYR,2014,,4.01812267,65.492,24.7,
TJK,2014,,6.6654973,69.697,25.4,
TZA,2014,,4.01492071,63.364,42.3,
THA,2014,,3.68448091,76.279,10.6,
TLS,2014,,7.60483742,65.027,45.1,
TGO,2014,,4.90473413,58.766,46.8,
TON,2014,,5.11481524,71.721,9.8,
TTO,2014,,4.83714819,72.898,20.8,
TUN,2014,,6.45006084,74.784,16.1,
TUR,2014,,4.32517862,76.452,11.5,
TKM,2014,,4.25741673,69.001,33.6,
TCA,2014,,,77.212,5.0,
TUV,2014,,14.93791771,65.278,23.1,
UGA,2014,,5.33653069,63.057,40.3,
UKR,2014,,7.19506168,71.803,9.5,
ARE,2014,,3.53405499,81.99,6.3,
GBR,2014,,9.90305996,81.3048780487805,3.9,
USA,2014,,16.19414139,78.8414634146341,5.8,
URY,2014,,8.038908,77.194,7.9,
UZB,2014,,4.43092394,70.973,20.0,
VUT,2014,,3.64668846,70.043,15.7,
VEN,2014,,,72.837,15.8,
VNM,2014,,4.69078779,73.886,15.8,
VIR,2014,,,78.8682926829268,,
